Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20131107,11.1,12.1,7.8,999.8,91.04,3.9,14.5,7.6,6.6,12.5,7.3,6,0.05,0
20131108,9.4,10.6,7.3,1005.45,90.04,1.6,11.5,7.6,5,4.8,2.5,6,0.95,0
20131109,9,9.1,4.6,1002.39,78.33,5.3,11.4,5.1,2.4,15.3,0.9,6,1.367,0
20131110,6.2,7.6,5.5,1001.79,80.92,3.8,8.2,1.9,-2.2,9.9,0,6,0.267,0
20131111,5.3,8.1,4.3,1022.53,90.5,2.1,8.4,1.9,-2.7,5.6,0,0,1.183,0
20131112,5.2,6.9,5.2,1022.36,78.75,2.8,8.3,1.3,-3.5,8.1,0.4,6,4.5,0
20131113,6.4,8.7,4.5,1023.16,90.88,2.8,9.5,2.2,-2.2,7.3,0,0,2.4,0
20131114,4.4,7.3,4.8,1018.26,87.63,1.9,8.3,0.7,-3.9,5.2,0,0,5.683,0
20131115,4.3,7,7.5,1023.9,84.79,1.7,4.9,3,1.1,5.3,0,0,0,0
20131116,2.1,6.7,7.2,1025.15,93.42,3.5,3.3,0.7,-2.5,8,0,0,0,0
20131117,5.5,8.5,7.9,1020.84,93.88,2,7.7,3,2.7,5.3,0.4,6,0,0
20131118,5.9,8.2,7.8,1008.85,87.75,3.6,6.6,5.1,4.5,8.5,0,6,0,0
20131119,6.8,8.1,7.6,1002.84,81.63,2.2,8,5.7,4.8,5.3,3.4,6,0,0
20131120,4.6,7.9,8,998,93.17,2.5,6.3,3.3,2.3,6.8,9.1,6,0,0
20131121,3.3,7.1,7,1000.82,92.42,1.9,4.9,0.6,-2.9,7.1,4.2,6,0.017,0
20131122,4.4,7.9,8,1005.79,94.83,2.8,5.4,2.9,2.5,6.6,1.3,6,0,0
20131123,6.4,8.7,7.9,1012.23,90.5,2.2,8.2,4,2.3,6.8,0,6,0,0
20131124,2.7,6.3,4.2,1013.87,83.5,2.9,5.8,-0.8,-4.6,12,0.1,6,0.317,0
20131125,0.4,5.2,0.9,1020.93,82,2.8,3.9,-1.7,-5.4,7.6,0,0,6.6,0
20131126,-1,4.5,1,1026.85,80.67,1.8,3.3,-5.2,-9.2,6,0,0,6.683,0
20131127,0.5,6,6.2,1025.36,93.54,3.8,3.9,-4.9,-8.9,10,0.4,6,0.4,0
20131128,6.7,8.1,6.8,1019.4,82.42,5.2,8.5,3.9,3.5,13.2,0.3,6,2.017,0
20131129,5,7.7,7.2,1011.03,88.79,5.1,6.3,3.4,0.9,12.5,3.4,6,0,0
20131130,4.4,7.7,7.1,1009.42,92.08,3.7,5.6,2.9,0.4,9.6,0.4,6,0.017,0
20131201,5.8,8.3,6.5,1019.12,90.04,5.3,7.9,3.9,-0.6,11.1,0,6,0,0
20131202,1.7,6.4,4,1030.15,92.29,1.8,7.5,-2.7,-6.4,5,0,6,5.15,0
20131203,0.1,5.9,7.4,1024.93,95.29,1.7,3.1,-1.6,-4.4,4.8,0,0,3.2,0
20131204,1.4,6.6,7.5,1016.53,96.79,4.3,5,-2,-2.6,10.4,1,8,0,0
20131205,2.9,6.5,5.7,1006.1,86.5,8,4.3,0.8,-0.6,21.2,2.8,8,0,0
20131206,1.1,5.6,6.4,998.7,84.83,11.3,1.9,0.3,-1,26.6,0.9,8,0,0
20131207,0.8,5.4,6,1013.55,83.67,6,2.4,-0.1,-2.1,15,1.6,8,0.583,0
20131208,3.7,7.5,8,1015.36,92.88,4.7,7.8,-0.1,-0.8,14.5,4.5,8,0,1
20131209,8.8,10.8,8,1016.64,95.58,5,9.6,7.8,7,16.3,3.1,6,0,0
20131210,8.6,10.9,8,1029.25,97.67,2.6,9.3,7.7,7.2,6.5,0.3,6,0,0
20131211,5.7,8.6,7.9,1029.4,93.33,3.2,7.7,3.2,3.1,6.2,0,6,0,0
20131212,3.1,7.5,8,1025.34,97.54,2.5,4.2,2.1,2,5.6,0,6,0,0
20131213,1.3,6.5,6.4,1020.07,97.54,2.4,4.3,-0.4,-1.2,4.5,0,0,4.983,0
20131214,1.3,6.6,8,1020.38,98.04,2.7,4.4,-0.8,-0.6,7,0,6,0,0
20131215,4.4,7.6,5.5,1022.79,90.38,3.6,6.9,2.1,-1.1,8.3,1,6,0,0
20131216,5.5,6.1,4.1,1021.63,69,3.2,10.1,2.1,-0.5,8,0,0,6.433,0
20131217,5.5,6,5.6,1020.28,66.5,1.9,9.1,3.1,-1,5.1,0,0,1.85,0
20131218,3.9,6.1,6.7,1016.56,75.08,2.5,6.1,0.8,-0.7,8.1,0,0,0.45,0
20131219,4.2,6.4,6.9,1006.26,76.75,4,6.6,1.6,0.2,11,0.1,6,0,0
20131220,4.3,7.4,5.6,1016.83,88.67,2.8,6.5,2.1,-3.1,8.3,0,6,0,0
20131221,4.5,5.9,5.4,1021.06,71.58,5,7.1,1.5,-1.5,10.5,3.7,6,1.283,0
20131222,8.1,8.2,7.3,1011.13,75.54,5.8,10.7,4.9,3.7,11.8,2.6,6,0.55,0
20131223,6.9,8,4.7,1009.71,80.5,5,8.6,5,2.7,11.4,0,0,4.867,0
20131224,9.3,7,7.3,996.69,59.5,6.7,10.7,7.9,6.1,13.2,0,6,0,0
20131225,8.6,8,7.8,989.8,71.63,3.5,10.2,6.8,5.5,9.5,3.8,6,0.117,0
20131226,6.4,9.2,7.5,992.36,95,2,7.3,5.9,3.2,6.4,4.1,6,0,0
20131227,7,7.3,5.6,999.43,73.17,5.3,8.2,5.9,4.2,12.7,0,0,5.767,0
20131228,8.8,7.6,6.8,998.15,67.08,4,10.6,7,4.4,10.2,7.4,6,0,0
20131229,5.9,8.4,6.7,1008.71,89.92,3.9,7.2,3.2,1.2,12.1,1.4,6,0.183,0
20131230,3.4,6.3,1.9,1021.18,81,3.6,5.8,0.4,-1.8,8.6,0,0,6.467,0
20131231,2.2,5.7,2.5,1016.32,80.5,3.2,5.8,0.4,-1.5,8.4,0,0,4.283,0
20140101,1.8,5.8,3.6,1008.93,83.17,3.2,4.5,-0.5,-2.1,7.5,0,0,0.283,0
20140102,4.4,6.6,6.7,1002.38,78.13,4.2,7.2,1.2,-0.1,9.9,0.1,6,0.017,0
20140103,6.6,7.9,5.3,1004.4,81.71,3.7,9.2,3.3,-0.9,12.8,0.1,6,4.4,0
20140104,6.6,7.6,5,1003.62,77.71,3.7,8.5,4.7,2,7.7,0,6,1.133,0
20140105,5.3,7.9,5.1,1000.85,88.5,3,7.7,1.7,-2.5,7.4,0.1,6,0,0
20140106,5.1,7.3,4.6,1006.62,82.46,4,8,1.3,-2.8,11.3,9.6,6,0.883,0
20140107,9.2,9.6,6.2,1008.98,83.13,4.6,11.5,7.4,3.4,10.9,1.3,6,6.217,0
20140108,8.3,9.3,5.4,1011.35,85.17,4.3,10.7,4.5,-0.8,15.9,2.5,6,0.75,0
20140109,8.4,9.2,6,1002.45,82.75,5.3,12.6,4.5,0.8,18,1,6,0,0
20140110,6.5,7.2,6.9,1005.77,74.29,8.1,7.5,4,1.7,15.4,0.1,6,0.117,0
20140111,5.5,7,5.2,1008.44,77.92,5.3,8.4,3.4,0.9,15.2,2.8,6,4.767,0
20140112,4.1,6.5,6,1014.1,79.58,6.5,5.8,0.7,-2.7,16.4,0,6,1.55,0
20140113,2.3,6.2,7.1,1009.53,86.58,2.7,4.3,-0.6,-4.8,9.8,0,6,0.25,0
20140114,4.5,7.3,7,1005.08,87.46,1.5,6.4,3.1,-0.4,5.3,0,0,1.433,0
20140115,3.6,6.7,7.5,1006.62,84.63,2.1,4.5,2.9,1.6,6.5,0.2,6,0,0
20140116,2.7,7,7.9,1002.45,93.54,4.5,3.8,1.8,1.3,9,6.9,8,0,0
20140117,6.1,8.6,6.6,999.79,90.92,2.2,8.4,3.7,0.8,5.7,0,6,0.55,0
20140118,4.2,7.3,6.5,1003.91,88.88,3.3,6.4,1.9,-0.2,11.3,0,6,4.883,0
20140119,0.5,5.9,7.9,1003.66,91.96,5.7,4.7,-2.8,-2.8,11.6,0,0,0,0
20140120,-2.4,4.7,8,1004.1,92.08,4.2,-1.2,-3.2,-3.4,9.9,0.8,8,0,0
20140121,-3,4.5,8,1008.26,90.96,2.2,-2,-4.7,-4.9,5.5,3.1,8,0,0
20140122,-5,3.7,8,1013.68,88.08,3.3,-4,-5.7,-5.8,7.8,0,7,0,4
20140123,-5.4,3.5,7.7,1015.85,85.88,4.3,-4.8,-6.4,-6.5,10.2,0,7,0,4
20140124,-7.2,2.9,5.3,1015.9,80.58,4.4,-5.4,-12.3,-13.6,10.4,0,7,0,3
20140125,-11.5,1.9,4.2,1019.8,76.71,3.7,-8.3,-13.6,-14.4,10.4,0,7,6.6,3
20140126,-11.3,2.1,6.3,1007.56,80.08,4.5,-8.5,-13.7,-14,9.7,0,7,2.533,3
20140127,-4.4,4.1,7.9,995.39,90.92,4,-2.1,-8.5,-8.4,9.3,2.8,7,0,3
20140128,-2.9,4.4,7.5,1001.97,89.71,3.8,-0.5,-5.5,-5.6,9.2,0,0,0.083,7
20140129,-6.1,3.1,7.9,1005.9,79.38,5.3,-5.1,-6.8,-7.2,10.6,0.2,7,0,7
20140130,-4.8,3.5,7.6,1010.23,81.96,5.5,-3.3,-6.3,-6.3,11.7,0,0,0,8
20140131,-1.5,4.6,5.7,1006.97,82.5,3.1,1.4,-5.6,-6.1,9.6,0,0,1.983,8
20140201,2.6,5.9,5.4,1001.93,79.88,3.6,5.9,-0.9,-2.6,8.8,0.1,6,5.667,7
20140202,2.8,6.7,7.8,1009.8,89.75,1.6,3.5,1.9,0.1,4.2,1.7,6,0,6
20140203,2.2,6.3,6,1012.98,88.63,3.4,5,0.4,-0.9,10,0,6,1.267,0
20140204,2.4,5.1,1.7,1007.85,70.96,3.5,6.2,-0.8,-2.6,8.7,0,0,7.3,0
20140205,1.4,5.3,2.8,1000.51,78.54,3.5,5.4,-1.8,-3.3,8,0,0,7.433,0
20140206,5.3,6.5,4.8,1000.96,73.21,3.6,10.7,1.4,-1.3,9.8,0.3,6,5.117,0
20140207,8,6.8,7.1,992.61,63.71,6.1,12.8,4.2,3.2,18.7,0.1,6,0.383,0
20140208,6.8,6.6,6.5,994.42,67.75,4.8,9.7,3.4,0.6,11,1.8,6,2.6,0
20140209,6.4,6.5,3.8,991.66,68.5,5.1,9.8,2.8,0.1,11.8,0,0,6,0
20140210,4.8,5.5,4.6,996.24,65.67,3.3,9.4,0.9,-3,8.2,0,6,7.45,0
20140211,5.1,6.4,6.7,996.43,72.67,4.7,8.7,2.8,0,17.6,0.4,6,0.467,0
20140212,4.7,5.8,4.2,1002.43,68.58,3.8,8.8,1.7,-1.9,9.4,0,6,4.9,0
20140213,5.9,6.2,5.8,993.56,67.33,4.1,10.9,1.3,-0.3,10.5,1.7,6,4.633,0
20140214,5.3,6.6,6.8,1001.07,74.58,5,8.4,3.6,1.3,12.9,0.5,6,2.783,0
20140215,8.4,6.8,6.9,996.88,60.29,5.3,11.5,4.6,2.8,11.8,0,6,0.133,0
20140216,7.8,6.6,5.1,1001.74,62.75,6.6,11.1,3.5,0.7,18.1,0.1,6,4.683,0
20140217,5.6,6.4,4.7,1010,71.96,3.7,11,-0.5,-4.7,9,0,0,7.567,0
20140218,5.4,6.7,5.5,1011.9,75.58,2.1,9.8,0.6,-5.2,5.8,0,0,4.183,0
20140219,5.8,7.6,7.5,1006.67,81.96,3,8.1,2.4,-0.5,9.4,0.1,6,0.033,0
20140220,7.3,7.5,4.6,1007.46,74.13,3.2,10.7,4,1,7.8,0,0,1.967,0
20140221,7.1,8.3,6.3,1001.79,81.54,3.7,10.6,2.8,-0.5,12.5,6,8,0.617,0
20140222,5.7,6.5,2.7,1009.92,72.75,3.6,10.6,1.2,-2.8,10.4,0,0,7.417,0
20140223,6.6,6.6,2.3,1018.2,68.92,2.9,10.5,2.2,-2.5,9.1,0,0,9.317,0
20140224,6.8,5.5,1,1016.16,58.71,4.4,12.9,0.8,-1.6,11.6,0,0,9.517,0
20140225,7.1,6.6,0.6,1010.48,67.71,3.6,13.3,1.4,-1,7.6,0,0,9.317,0
20140226,8,6.8,5.1,1012.23,64.79,1.8,14,3.3,0,6.4,0,0,6.583,0
20140227,7.4,7.6,6.3,1011.63,73.46,1.5,11.3,3.4,-1.3,6.6,0,6,0.867,0
20140228,5.9,7.3,5.6,1002.34,78.75,2.6,8.4,2.1,-4,7.8,0,6,0.75,0
20140301,5.5,6.8,4.8,999.97,76.88,2.2,11.1,-0.5,-6.4,6,0,0,8.1,0
20140302,5.4,7,4.9,999.32,78.42,1.9,9,1.8,-3.1,6.5,0,0,3.483,0
20140303,5.9,6.5,2.7,993.68,71.5,4.5,10.7,2.4,0.5,11.1,0,0,7.45,0
20140304,6.4,7.5,7.2,999.5,78.58,2.5,11,3.9,1.4,6.6,0.7,6,0.017,0
20140305,6.9,8.4,7.1,1012.31,84.17,1.6,10.4,3.5,2,5.1,0,6,0.933,0
20140306,6.8,7.9,4.5,1025.02,81.29,1.7,10.3,1.7,-4.5,4.7,0,6,4.083,0
20140307,5.1,6.6,5.5,1023.49,76.79,2.1,10.7,-2.6,-6.8,6.7,0,0,7.4,0
20140308,7.7,5.6,2.5,1028.58,55.96,1.6,13.1,3,-3.2,5.7,0,0,10.233,0
20140309,9.4,6.2,2.2,1028.26,55.58,3.2,16.7,1.7,-5.3,8.9,0,0,9.917,0
20140310,9.6,5.6,0.8,1022.78,50.08,1.7,17.6,3.1,-3.7,6.4,0,0,10.433,0
20140311,7.9,7,1,1027.3,66.88,2.7,14.9,1.2,-4.1,7.5,0,0,9.4,0
20140312,7.6,4.7,0.9,1030.32,48.63,1.4,15,1.9,-4.2,4.9,0,0,10.65,0
20140313,8.6,4.9,0.4,1023.73,49.58,1,17.6,-0.1,-6.6,4.2,0,0,10.667,0
20140314,6.7,6.7,2.9,1018.2,69.13,2.2,13.2,-0.1,-6.1,9.2,0.7,6,10.467,0
20140315,8.5,6.5,7.3,1004.31,59.79,8.4,10.9,5.8,4.9,19.3,3.4,6,2.167,0
20140316,9.2,9.7,7.7,1001.81,83.83,8.4,11.3,5.7,5.3,18.1,0.6,6,0.033,0
20140317,10,9.4,6.8,1008.48,76.83,7.6,12.1,6.3,3.6,16.6,0.2,6,0.033,0
20140318,9.5,8.9,7.2,1007.59,76.33,5.4,12.8,6.3,3.6,13.3,3.4,6,0.383,0
20140319,9.2,9.5,7.4,1009.65,82.17,5.7,11.3,6.7,5.9,13.2,0.7,6,0,0
20140320,13.8,7.6,4.8,1011.43,51.17,4.8,19.5,6.5,2.4,10.8,0,0,10.317,0
20140321,14.4,7.6,4.5,1002.63,48.96,6.5,21.8,5.7,1,18.4,0.1,6,4.667,0
20140322,8.4,8.9,6.6,1000.84,80.46,2.8,11.6,4,-1.8,8.3,1.8,6,1.417,0
20140323,7.1,7.4,6.6,1001.15,74.21,2.2,9.5,3,-1.5,6.5,0,6,0.183,0
20140324,5.3,7.1,6.9,1005.64,80.38,2.1,8.8,2.3,-2,7.9,0.9,6,0.667,0
20140325,3.9,7.2,6.7,1005.75,89.38,2.1,8.2,0.8,-2.5,10.2,7.2,8,2.15,0
20140326,6.3,6.7,3.1,1012.65,72.67,3,10.7,1.5,-1.2,9,0,0,7.533,0
20140327,7.4,6.6,2.3,1015.17,66.46,3.3,12.2,2.3,0.2,9.4,0,0,10.767,0
20140328,6.5,8.5,5.2,1018.23,87.5,2.2,9.4,2.8,-1.9,5.6,0,0,0,0
20140329,9.3,9.5,0.9,1019.8,80.88,1.7,16.3,1.6,-3.3,6.1,0,0,9.25,0
20140330,12.6,8,1.5,1013.77,60.04,1.8,19.6,5.9,-0.5,7.2,0,0,11.083,0
20140331,10.1,7.6,5.1,1009.73,64.17,1.5,15.9,3.6,-1.8,6.8,0,0,3.467,0
20140401,8.8,8.3,6.3,1009.86,74.08,2,15.3,3,-1.7,6.6,0,6,5.467,0
20140402,12.1,8,5,1006.06,58.42,4.1,18.9,5.3,3.8,8.1,0,0,10.517,0
20140403,13.8,9.3,2.7,1001.3,61.42,2.2,21.7,7.7,2.8,9,0,0,9.567,0
20140404,9.5,7.7,7,1007.55,65.58,3.9,12.6,5.9,5.2,9.6,0.1,6,0,0
20140405,9.9,8.2,7.7,1011.11,66.92,3,13.7,7.3,6.5,7.6,0,6,0.1,0
20140406,13.3,9.2,6,1012.93,61.54,2.2,18,8.6,7.5,8.5,2.8,6,8.3,0
20140407,16,13.2,7,1011.15,73.63,2.9,20,11.9,10.3,7.6,0,0,2.35,0
20140408,13.2,9.9,6.5,1006.21,65.54,6.3,18.6,6.3,4.5,21.5,1.7,6,2.767,0
20140409,8.7,8.2,6.5,1012.07,73.54,6.7,12.7,5.4,4.7,16.4,1.1,6,2.233,0
20140410,7.7,7.9,6.5,1015.28,75.13,3,9.1,3.5,-0.5,11.2,0,6,0.333,0
20140411,9.3,8.5,7.3,1015.19,73.29,2,12.6,4.2,0.1,6,2.5,6,0.417,0
20140412,10.6,9.1,6.8,1012.76,73.71,1.3,15.4,6.2,3.7,10,0.9,6,4.9,0
20140413,11.3,8.6,5.5,1009.58,65.63,4.3,15.3,7.3,4.3,12.1,4.5,6,6.083,0
20140414,7.4,7.8,6,1003.85,75.21,6,10.9,4.3,1.8,18.1,4,8,2.617,0
20140415,6.8,7.3,5,1014.32,74.08,4.3,11.1,3.9,0.1,12,0.8,8,3.917,0
20140416,7.5,5.4,2.3,1025.33,56.83,1.4,12.8,-0.5,-3.9,5.2,0,0,8.467,0
20140417,9.1,5.1,4.8,1016.99,46.63,3.5,14,1,-4.5,10.1,3.1,6,10.433,0
20140418,8.5,8.1,5.7,1006,73.83,2.6,12,5.9,0.5,10.5,0.1,6,3.1,0
20140419,12.6,10.3,1.9,1012.82,72.58,3.1,21.5,3.9,0,10,0,6,8.183,0
20140420,15.7,10.6,4.7,1008.14,61.29,3.9,20.2,11.2,9.5,10.7,1.1,6,6.917,0
20140421,14,11.7,6.5,1004.13,74.46,3.6,18.4,11.4,10.6,14.9,1.2,6,4.933,0
20140422,16,12.1,6,1007.5,67.83,2.2,20.6,11.1,8.6,9.1,0,6,5.667,0
20140423,15.2,13.5,5.7,1014.63,78.92,1.8,20.2,9.6,5.4,7.7,2.3,6,4.633,0
20140424,13.2,12.9,5.9,1016.33,85.29,1.8,18.6,8.6,7.9,5.6,0,0,2.45,0
20140425,16.9,10.5,1.3,1011.5,58.46,3.3,22,11.1,8.6,13.6,0,0,13.217,0
20140426,16.5,12.1,3.3,1007.37,65.58,2.8,22.4,9.3,4.9,10.2,0,6,10.667,0
20140427,14.7,12.2,5.2,1004.32,74.38,3.3,19,10.9,9.5,10.2,0,0,5,0
20140428,16,9.9,2.2,1006.28,58,3.1,20.9,11,7.4,10.7,0,0,13.35,0
20140429,16.5,7.8,4,1006.85,44.5,1.7,22.7,7.6,2.3,6.9,0,0,11.1,0
20140430,16.2,7,4,1005.42,39.75,1.9,21.8,11.2,5.6,7.7,0,6,8.3,0
20140501,14.7,9.4,6.4,1005.93,57.21,2.7,20,8.2,7.4,9.9,6.1,6,4,0
20140502,5.7,7.7,7.6,1013.7,84.29,3,8.2,4,3.7,8.1,6.2,6,0,0
20140503,8.5,5.4,2.3,1017.88,53.25,2.1,13.9,2.7,-1.3,8.4,0,0,12.167,0
20140504,7.1,6.8,5.8,1017.31,67.92,2.8,10.2,1.6,-1.5,7.9,0,0,0.067,0
20140505,9.5,7,4.4,1014.96,62.04,1.4,14.7,2.3,-2.7,5.3,0,0,4.633,0
20140506,14.1,8.6,6.4,1008.14,54.54,3.7,20,6.5,4.4,12.4,0,6,4.383,0
20140507,14.3,10.9,4.8,1003.82,68.29,4.3,19.4,8.8,4.8,13.2,0,6,4.2,0
20140508,12.9,10.2,6.3,1006.8,69.54,4.3,17.1,8.6,4,11.4,3.5,6,3.933,0
20140509,13.6,12.2,6.3,1003.54,79.21,5.4,19.6,8.5,6.7,17.7,8.7,6,3.15,0
20140510,12.7,9.6,6.7,1004.87,67.5,5.4,18.1,8.4,6.6,11.6,6.8,6,2.517,0
20140511,12.1,10.3,6.7,997.82,73.83,5.2,16.1,9,7.8,19.4,4.5,6,3.6,0
20140512,11.3,10.3,6.5,1002.17,77.67,5.6,14.9,8.5,6.9,14.6,2.9,6,2.717,0
20140513,11.4,9.3,6,1007.9,70.17,4,15.5,7.1,3.7,10.2,0,6,3.7,0
20140514,9.6,8.3,5.9,1018.13,70,3.8,13,6.5,4.1,10,0.5,6,3.683,0
20140515,11.4,9.5,5,1025.57,71.46,3.3,16,7.6,6.2,10.7,0,6,5.433,0
20140516,13.4,8.2,4.1,1023.45,55.75,3.7,19.3,6.5,4.4,11.4,0,0,12.467,0
20140517,14.4,9.2,7.1,1015.44,59.63,3.3,20.8,9.1,7.3,11.7,6.2,6,5.733,0
20140518,11.9,11.6,7.3,1008.43,83.21,2.1,14,9.4,8.9,6.2,6.2,6,0.2,0
20140519,14.8,12.6,5,1006.95,75.96,2.3,19.7,11.2,6.4,6.4,0,6,3.95,0
20140520,19.9,13.1,1.5,1009.63,60.33,1.6,26.9,11.2,4.8,7.8,0,0,12.417,0
20140521,22.3,12,4.3,1010.17,49.04,2.5,28.2,13.3,7.6,8.9,0,0,14.3,0
20140522,24.2,14,2.4,1005.28,47.63,4,29.8,17.9,15.5,11,0,0,14.367,0
20140523,20.5,17,4.5,1004.68,71.38,3,24.3,16.3,14.9,8.1,0.7,6,6.65,0
20140524,18,14.5,6.2,1010.02,71.63,1.9,22.4,13.4,11.7,5,0,0,4.917,0
20140525,19.5,12.2,4.6,1015.19,56.71,2.2,24.4,13.2,11.3,6.8,0,0,13.483,0
20140526,20.4,12.7,3.9,1013.29,55.25,3.7,25.2,15,13,10.9,0,6,13.033,0
20140527,15.9,13.4,7.2,1006.45,74.71,3.8,21.6,10.3,9.7,10.7,12.6,6,1.033,0
20140528,10,11.4,8,1007.87,92.58,3.9,11,7.7,7.2,10.3,17.8,6,0,0
20140529,9,8.6,6.5,1013.44,75.08,2.8,11.5,6.3,1,8.1,0,6,0,0
20140530,13.4,8.7,3.1,1015.5,60.33,2.7,20.3,3.6,0.2,9.1,0,6,9.417,0
20140531,14.8,10,2.1,1014.71,61.08,3.3,20.7,9,3.4,9.6,0,0,14.25,0
20140601,13.8,9.3,2.2,1015.7,61.42,2.5,18.4,8.1,5,8.8,0,0,13.6,0
20140602,14.9,9.5,4.2,1014.76,58.42,2.3,20.3,6.8,1.8,7.7,0,0,11.15,0
20140603,16.2,10.4,6.9,1010.87,57.38,1.7,20.4,11.8,10.2,6.3,0,0,2.717,0
20140604,18.7,11,5.6,1005.95,52.17,2.5,22.7,14.4,12.1,8.3,0,6,6.983,0
20140605,16.4,11.8,5.8,1007.68,63.96,4,20.4,11.4,4.8,16.3,2.9,6,6.217,0
20140606,18.3,8.8,1.1,1014.01,46,1.5,24.4,9,3.4,7,0,0,14.233,0
20140607,22.5,11.2,3.4,1012.25,43.71,1.7,29.5,13.3,7.1,7.5,0,0,14.45,0
20140608,26.7,13.7,2.9,1013.62,43.17,2,33.7,16.7,11.7,10.6,0.3,6,12.783,0
20140609,25.1,17.2,3.2,1014.87,56.54,3,31.2,18.7,16.5,10.4,0.6,6,12.35,0
20140610,25.6,18.6,5.3,1014.61,58.54,3.1,30.9,19.8,18.6,12.8,0,6,8.967,0
20140611,22.3,20.2,6,1017.31,76.08,2.2,29.2,18.9,17,17.4,1.8,6,3.917,0
20140612,18.6,13,3.9,1019.9,61.88,3.4,21.6,12.9,8.4,9.9,0,0,12.767,0
20140613,15.5,12.8,5.6,1013.43,73.25,3.7,19.9,12.4,8.2,13.9,2,6,2.7,0
20140614,15,12.3,5.3,1012.44,72.38,2.9,18.9,10,4.7,11.6,8.2,6,5.85,0
20140615,16.1,9.7,3.5,1016.19,57,1.8,21.9,8.3,3.7,7.3,0,0,9.45,0
20140616,16.1,10.5,4.9,1014.2,58.96,2.4,21,8.7,3,8.9,0,0,10.667,0
20140617,18,12.1,4.3,1014.74,60.42,2,22.7,12.8,5.7,6.6,0,6,7.283,0
20140618,17.3,10,5.3,1014.43,54.38,2.4,24,8.8,1.8,9.2,0,0,13.083,0
20140619,15.5,11.9,6.7,1009.19,67.79,5.8,19.2,13.3,10.9,12.4,0.8,6,0.983,0
20140620,15,10.5,6.5,1007.63,62.88,5.1,19.6,11.9,10.5,11.9,0,0,3.667,0
20140621,13.9,11.5,6,1009.7,73.13,5.1,18.4,11.2,8.9,12.4,1.2,6,1.767,0
20140622,14.8,10.8,4.9,1011.7,65.63,5,19.5,11,8,12,1.7,6,5.95,0
20140623,14.4,8.7,4.9,1014.65,54.92,4.1,19.5,9.2,5.8,10.8,0.1,6,6.517,0
20140624,14.7,11.5,6,1011.39,69.83,2.7,18.7,10.3,6.2,11.7,16.2,6,3.633,0
20140625,12.4,13,7,1008.92,89.71,2.3,14.9,10.1,6.4,7.2,17.8,6,0.167,0
20140626,14.3,11.4,4.3,1011.92,73.17,1.3,20.5,6.1,3,7.8,0,6,7.717,0
20140627,17.9,10.9,4.8,1011.55,57,1.6,23.4,8.3,4.4,7.6,0.1,6,10.25,0
20140628,19.5,13.6,6.8,1006.46,61.08,2.7,24,15.4,12.9,9,0.1,6,5.783,0
20140629,16.8,15.4,7.2,1001.56,80.63,3.1,21.2,13.1,9.7,10.8,0.7,6,0.967,0
20140630,15.5,13.5,6.9,1007.7,78.08,2.9,20.5,11.4,9.5,13.6,3.5,6,4.583,0
20140701,15.5,10.6,4.2,1012.86,63.46,3.3,20.8,10.4,6.4,16.9,0,6,9.983,0
20140702,15.8,11.4,3.8,1015.64,64.96,3.2,21,9.7,4.4,9.6,0,0,8.733,0
20140703,18.4,11.1,4.4,1017.7,56.13,2.6,24.8,10.4,5.6,9.2,0,0,11.283,0
20140704,24,10.9,2.8,1009.42,41.08,2.6,31.1,12.8,8,9.6,0,6,14.267,0
20140705,23.6,14.7,6.5,1002.76,50.96,2.6,29.2,20.1,18.5,7.5,0,6,3.85,0
20140706,24.9,16.6,4.5,1006.76,55,2.6,30,18.7,15.1,9.9,0,0,11.7,0
20140707,22.2,18.5,5.4,1010.38,69.29,3.5,25.2,18.6,17.7,9.8,2.8,6,5.55,0
20140708,20.4,20.4,7.1,1002.9,85.67,2.3,28.4,17.1,16.6,16,16.4,6,2.183,0
20140709,21.3,20.4,6.4,999.24,81.79,3.3,27.3,17,15.6,17.5,14.8,6,4.3,0
20140710,22.5,17.5,5,1003.2,67.92,2.8,28.8,16.7,14.7,11.7,0.1,6,9.233,0
20140711,20.8,15.5,3,1006.81,64.13,3.3,26.7,14.6,12.6,13.5,0.3,6,13,0
20140712,16.5,14.3,4.8,1006.61,76.83,2.7,20.6,13.7,11.4,9.5,2.3,6,7.683,0
20140713,17,14.4,6,1003.84,76.04,2.4,22.3,11.4,8.3,10.3,6.6,6,8.95,0
20140714,20.2,17.1,6.7,1006.21,73.96,3.4,24.5,15.5,14.6,9.8,0.4,6,6.167,0
20140715,21.2,15.1,4.3,1014.45,62.08,3.3,25.5,16.8,13.5,11,0,0,10.433,0
20140716,21.7,15.7,4.5,1016.85,61.67,1.7,25.9,16.8,14.4,6,0,6,6.817,0
20140717,23,14.8,2.8,1017.1,54.88,1.8,27.6,18.5,14.9,6.1,0,0,12.483,0
20140718,24.2,15.4,2,1015.34,53,1.8,29.6,17.3,12.2,7.2,0,0,14.5,0
20140719,26,14.1,1,1011.83,45.13,1.8,32.7,18.4,14.1,8.4,0,0,14.8,0
20140720,27.5,15.6,4.5,1006.55,45.88,2,34.2,19.6,16.2,8.6,0,0,11.633,0
20140721,25.1,16.6,5.7,1006.31,54.13,4,30.3,19.9,18.3,10,0,0,9.6,0
20140722,24.1,15.2,3.6,1011.98,53.67,3.7,30.1,17.9,16.5,10.5,0,0,10.9,0
