Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20150501,7.4,7.7,3.9,1005.88,76.04,3.4,12.4,2.7,-1.1,9.9,0,6,5.867,0
20150502,7.9,7.4,4.6,1010.16,70.58,2.8,12.7,2.2,-1.3,9.6,0,0,7.067,0
20150503,11.7,9.1,5,1005.09,67.54,5.3,18.3,1.8,-1.1,14.4,8.5,6,8.517,0
20150504,15,12.5,6.1,1004.47,74.67,4.7,19.5,11.7,9.4,14.4,1.2,6,5.417,0
20150505,16.5,14,5.9,999.9,74.21,6.1,24.1,8.8,4.7,21.9,14.2,6,4.933,0
20150506,12.8,9.3,2.8,1007.75,64.46,6,18.3,7.8,4.3,19.2,1.4,6,10,0
20150507,10.7,9.4,4.4,1012.7,73.63,6,14.3,5.4,1.4,14.6,1,6,3.767,0
20150508,10.9,9.7,5.5,1016.01,75.58,2.4,16.9,3.3,0.5,7.7,0,6,7.683,0
20150509,12.5,11.5,6.6,1012.49,79.38,4.6,17.3,9,7.8,14.7,4.9,6,2.267,0
20150510,9.6,8.4,5.9,1021.92,71.29,5.8,13.7,5.8,2.1,15.3,0.1,6,6.8,0
20150511,15.6,9.7,6.7,1020.32,55.38,5.3,23.5,5.7,3.3,12.3,0,0,11.433,0
20150512,14,11.9,5.5,1012.93,74.04,4.2,20.9,8.9,7.2,17.1,0.2,6,4.783,0
20150513,11.3,8.9,4.2,1013.95,67.58,6.4,15.2,8.3,6.5,17,0.2,6,8.617,0
20150514,9.6,9.3,7.6,1011.45,77.83,3.9,11.7,7.5,7.4,9.9,0,6,0.117,0
20150515,8.9,7.9,4.4,1015.53,69.75,3.4,13.6,3.8,0,9.1,0,0,7.15,0
20150516,8.4,9.5,6.5,1017.5,84.71,4.7,11.7,3.8,0.3,13.4,0.2,6,0.067,0
20150517,9.6,8.5,3.5,1018.97,72.25,4.9,14.3,6.3,4.5,13.9,1.5,8,7.267,0
20150518,11.6,9.9,7.6,1007.77,73.21,3.3,16.8,7.2,5.9,11.7,3.4,6,0.383,0
20150519,10.5,10,4.8,1002.94,79.29,4.8,15.8,6.6,2.8,15.8,1.1,6,4.4,0
20150520,10.1,9.1,3.5,1010.9,74,3.8,14.7,4.8,1.7,11.3,0.1,6,9.4,0
20150521,9.6,9.2,4.1,1020.74,77.96,3.4,14.4,4.6,1.1,10.6,0.2,6,7.583,0
20150522,13.4,10.4,5.7,1022.15,69.71,2.7,18.7,6,1.7,10.8,0,6,6.383,0
20150523,12,10.3,6.1,1019.2,75,3.4,16.6,4.4,1.1,9.6,0.6,6,6.15,0
20150524,11.6,8.6,1.7,1017.36,66.79,1.8,18.8,2,-1.6,8.2,0,6,14.783,0
20150525,10.9,10,6.4,1012.06,76.96,3,15.3,6.3,2.8,10.5,0.2,6,0.7,0
20150526,10.5,9.1,4.5,1015.54,72.92,4.4,14.9,6.7,4.6,13.7,0.9,6,5.867,0
20150527,11.7,9.2,6.2,1018.33,68,4.3,15.6,7.6,5.4,11.7,0,6,4.05,0
20150528,11.9,10.1,6,1009.89,73.08,5.3,16.4,6,2.1,13.7,2.4,6,1.65,0
20150529,11.8,9.2,5.6,1006.83,68.96,4.2,17.9,4.3,0.9,13.2,0.4,6,8.683,0
20150530,10,9,4.9,1007.68,73.54,5.7,13.2,5.7,2.2,16.1,1.8,6,5.8,0
20150531,13,10.8,6.7,1008.72,71.92,5.7,18.5,5.4,1.8,15.9,3.2,6,2.133,0
20150601,12.6,9.6,6.4,1012.06,66.79,4.2,16.2,9.3,6.5,22.5,0.2,6,8.067,0
20150602,15.4,12.2,7.5,1006.99,69.29,8.1,18.6,11.2,9.9,19.5,0.1,6,0.467,0
20150603,14.6,11,3.3,1016.45,66.46,6.4,17.8,6.7,2.7,17.1,0.2,6,8.683,0
20150604,13.6,8.9,1,1026.81,60.92,2.2,20.7,4.8,-0.5,9.3,0,0,15.217,0
20150605,20.4,11,2.8,1019.14,47.5,4.3,28.9,10.5,7.9,11.3,0.1,6,13.1,0
20150606,17.9,13.1,4.1,1019.08,62,4.9,22.5,7,1.1,13.7,0,0,9,0
20150607,13.4,9.2,2.3,1026.79,62.54,4.3,20.2,6.3,0.3,12.5,0,0,13.4,0
20150608,11.5,9.1,3.2,1027.91,69.83,3.4,17.7,4.6,-1.3,11.1,0,0,9.2,0
20150609,11.6,9.2,4.3,1027.74,69.5,2.5,17.3,3.3,-1.3,7.7,0,0,5.717,0
20150610,14.6,8.6,1.3,1026.33,56.71,2.5,21.1,5.7,0,8.7,0,0,14.767,0
20150611,15.4,9.4,0.6,1020.73,58,2.3,23.2,4.8,0.7,7.2,0,0,15.183,0
20150612,18.9,12.2,1.1,1011.91,59.96,2.7,26.4,9.9,6.2,9.6,0,0,13.95,0
20150613,19.2,15.8,5.7,1005.85,73.67,3,27.7,13.3,8.5,14.7,7,6,4.233,0
20150614,14,12.7,7.3,1009.09,79.17,4.5,16.1,9.8,8.8,9.4,0,0,0.333,0
20150615,11.2,8.5,4.8,1017.74,64.67,3.8,16.2,4.7,0.5,11.1,0,0,7.783,0
20150616,11.7,8.7,5.7,1021.72,64.33,3.7,15.9,5.1,0.2,11.3,0,0,2.6,0
20150617,12.9,11.2,6.5,1018.73,76.42,3.7,20,3.3,-1.6,11.5,2.9,6,4.433,0
20150618,13,12.3,7.1,1011.05,82.08,5.1,16.7,9.4,8.9,13.7,2.5,6,1.983,0
20150619,11.6,11.5,7.1,1011.64,85.08,4.9,15.4,9.2,8.5,12.5,5.3,6,1.317,0
20150620,13.1,11.7,5.9,1014.78,78.33,5.3,17.3,10.5,10.1,13.5,0,0,6.75,0
20150621,14.2,11.2,6.4,1012.54,70.08,2.7,19.1,8.9,6.9,9.3,7.6,6,5.583,0
20150622,11.8,12.4,7.1,1005.07,89.92,2.9,15.2,9.9,9,9.3,7.2,6,0.233,0
20150623,13.4,12,6.3,1006.03,79.42,4.5,17.6,10.1,9.9,11.8,0.1,6,5.683,0
20150624,13.4,11.7,6.8,1016.01,76.5,5,17,10.9,10.4,12.3,0,6,0.917,0
20150625,16.9,13.8,6.6,1019.12,72.92,3,22.6,12.7,12,9.8,0,6,2.9,0
20150626,17.9,14.2,7.4,1016.78,70.42,1.6,21.6,13.2,11.7,5.5,0,6,3.217,0
20150627,17.4,15.3,6.4,1012.52,76.79,5.3,22.4,13.5,12.6,12.3,0,6,4.3,0
20150628,16.6,12.7,4.6,1018.88,69.5,3.2,22.2,11.1,7.3,11.7,0.4,6,10.5,0
20150629,18.9,14.4,4.8,1018.41,67.17,3.8,23.7,13.4,10.4,10.1,0,0,11.133,0
20150630,18,12.8,2.3,1021.13,64.79,2.9,23.3,10,6.4,9.4,0,0,14.75,0
20150701,21.5,12.3,0.3,1021.19,51.29,4.4,28.4,11.5,8.7,11.7,0,0,15.633,0
20150702,25.4,13.2,0,1020.62,43.58,6.2,32.1,17.7,16.5,13.2,0,0,15.567,0
20150703,24.4,18.4,3.3,1022.08,60.29,3,30,17.6,16.7,10.8,1.8,6,10.883,0
20150704,26.8,18.4,4.8,1017.5,56.54,2.5,36.4,17.9,15.1,14.7,0.1,6,11.833,0
20150705,23.9,23.1,5.6,1013.98,78.42,2.5,30,18.7,16.6,12.7,2.8,6,4.25,0
20150706,18.4,14.2,3.6,1016.12,68.5,5.2,23.5,12.4,9.2,14.2,0,0,10.7,0
20150707,20.3,15,3.7,1008.25,66.54,2.9,28.3,11.6,8,9.1,2.4,6,8.1,0
20150708,16.3,14.4,5.2,1003.22,77.75,6.1,19.5,13.2,11.8,16.1,3.9,6,3.4,0
20150709,13.1,10.6,5.2,1012.08,70.38,7.2,16.7,10.8,9.9,20.2,3.4,6,5.467,0
20150710,13.9,10.1,2.8,1018.76,64.25,6.2,18,9.3,5.5,18.2,0,6,9.483,0
20150711,16.8,12.6,3.8,1015.52,68.04,1.7,24,7.9,4.8,6.2,0,0,7.567,0
20150712,16.5,16.2,6.8,1012.97,86.04,2.9,19.2,14.6,12.8,7.7,11.5,6,0.033,0
20150713,16.7,16.4,7.5,1011.55,86.63,2.9,20,15,14.6,8.1,6.9,6,2.233,0
20150714,16.8,15.8,7,1011.74,83.25,2.5,20.5,12.8,10.6,8.7,2.6,6,1.267,0
20150715,17.3,13.1,5.2,1016.52,69.21,2.5,22.5,12,10.3,8.2,1,6,8.317,0
20150716,17.4,14.7,5.6,1016.63,75.17,2.2,22.4,13.1,10.5,7.2,0,0,4.7,0
20150717,20.4,17,3,1011.94,71.71,4,30.2,11.4,9.6,12.2,3.3,6,11.6,0
20150718,18.6,15.4,4.8,1013,73.29,4.1,23.2,10.8,7.1,12.7,0,0,9.383,0
20150719,13.4,13.7,6.7,1009.3,89.08,2.2,15.6,10.1,6.3,8.2,6.3,6,0,0
20150720,17,13,4.8,1010.29,68.83,3.7,21.7,11.4,10,10.3,0.1,6,9.2,0
20150721,20.1,17.4,4.2,1009.68,74.63,4.7,23.9,14.3,11.3,12.7,1.1,6,8.65,0
20150722,19.8,15.3,4.3,1011.11,68.13,3.5,25.7,14.4,11.7,11.1,0,0,9.717,0
20150723,16,13.4,5,1013.65,74.21,3.2,19.8,9.9,5.8,10.8,0,6,4.633,0
20150724,17.8,12,5.5,1011.7,62.42,3.4,24.4,8.9,5.7,11.3,9.4,6,6.3,0
20150725,18,16.3,6.7,997.58,79.08,6.3,25.8,13.4,13,20.9,11.7,6,3.717,0
20150726,15.5,12.5,6.1,1006.96,72.46,5.4,19.2,12.2,11.4,16.1,1.7,6,6.583,0
20150727,15.6,15.1,7.3,997.94,85.25,5.2,20.5,13.1,12.1,14.9,8,6,1.15,0
20150728,15.1,15.2,6.9,998.74,88.63,6.3,18.6,12.8,11,14.1,12.3,6,0.35,0
20150729,14.3,12.7,7,1000.97,78.92,7.3,18.1,12,11.6,17,9.6,6,4.133,0
20150730,13.8,12.7,7.3,1007.45,80.88,7,16.7,12.2,11,16.1,1.1,6,1.433,0
20150731,12.9,10.7,4.3,1016.17,73.21,3.9,17.5,7.2,4,13,0,6,5.95,0
20150801,14.9,10.6,5.6,1016.06,66.54,2.1,22.2,6.2,3.9,7.2,0,0,12.55,0
20150802,16.8,12.2,4.4,1018.13,67.42,2,22.9,8.9,6.7,7.2,0,0,13.733,0
20150803,22.1,13.4,1.8,1015.33,53.58,4.2,30.3,11.2,7.8,11.3,0,0,13.967,0
20150804,21.9,18,5.8,1010.91,70.38,3.4,30.6,15.8,15.2,13,16.9,6,8.267,0
20150805,18.3,14.3,4.1,1016.3,70.58,3,23.6,13.1,10.9,8.2,0,0,12.867,0
20150806,23.4,15.5,3.8,1013.38,56.25,3.2,30.7,13.5,11,9.9,0,0,13.683,0
20150807,19.3,18.7,3.8,1015.73,83.83,2.1,23.9,15.4,14,7.7,5.3,6,3.767,0
20150808,18.5,17.8,5.5,1019,83.71,3,22,12.5,10.1,9.1,1.4,6,3.1,0
20150809,18.1,13.7,2.8,1019.95,68.75,2.6,24.5,10.3,8.1,8.6,0,0,12.833,0
20150810,20.4,13.9,6.4,1015.83,58.25,2.7,26.2,15.5,14,7.7,9.2,6,3.15,0
20150811,19.6,18.8,6.5,1016.6,83.33,3.2,25.2,16.3,15.6,7.7,0,0,7.3,0
20150812,18.7,17.2,6.6,1021.24,80.42,2.3,22.8,14.9,13.1,6.2,0,6,3.633,0
20150813,18.9,15,1.6,1018.38,70.38,4.4,24.9,12.3,10.2,10.3,0,0,13.083,0
20150814,22.9,18.8,5,1007.83,68.13,4,29.1,17,16.1,11.1,1.1,6,6.1,0
20150815,20.5,20.9,5.9,1005.83,87.08,1.5,24.8,16.2,15.2,6,0.6,6,1.8,0
20150816,20.1,20,6.9,1009.43,85.54,2.8,25.4,15.5,13.9,12.3,10.1,6,2.983,0
20150817,19.5,19.9,7.7,1008.65,88.21,3.4,23,16.9,16.3,10.1,8.2,6,1.45,0
20150818,16.3,17.3,8,1011.71,93.58,2.5,17.3,14.9,15,7.7,15.7,6,0,0
20150819,14.9,16.2,7.3,1018.59,95.63,1.9,16.1,11.6,10.6,5.1,1.5,6,0,0
20150820,16.7,15.9,3.8,1022.52,84.46,1.7,22.8,11.9,11,6.7,0,0,9.2,0
20150821,18.4,13.1,0.9,1023.43,66.08,2.4,25.2,10.4,8.7,9.1,0,0,12.767,0
20150822,18.7,12.2,1.1,1020.45,60.96,3.2,25.6,11.4,8.6,9.8,0,0,13.083,0
20150823,18.5,12.7,0.7,1012.52,61.58,4.4,23.7,11.5,9.2,13.5,0,0,11.417,0
20150824,19.7,15.4,5.2,1003.08,66.79,5.3,24.3,14.9,13.7,14.2,0.1,6,3.083,0
20150825,17.6,14.5,6.1,1007.33,72.08,6.3,21.1,14.8,14.4,13.9,3.1,6,3.267,0
20150826,20.2,15.7,6.8,1010.28,67.29,5.6,25,14.1,13.4,12.3,0.1,6,7.833,0
20150827,17.3,16,7.9,1007.27,81.33,4.3,20.6,13.3,13.1,11.5,6.2,6,0,0
20150828,15.5,14.7,5.5,1014.51,83.88,3.5,20,11.9,8.9,10.8,0.4,6,4.883,0
20150829,16.4,13.6,3.3,1020.85,75.75,1.8,22.8,9.7,6.5,8.2,0,0,7.5,0
20150830,17.2,17.3,5.7,1016.9,87.67,2.1,23.3,12.1,10.3,6.9,3.5,6,3.533,0
20150831,21.5,20,5.2,1009.33,79.63,2.4,27.8,16.2,15.8,8.2,0,6,7.867,0
20150901,17.4,16.8,5.1,1006.84,83.67,4.4,20.2,12.6,11.2,12,0.3,6,0.233,0
20150902,14.6,12.1,2.8,1011.84,73.29,5.1,19.4,11.1,7.6,13,0,6,8.383,0
20150903,13.8,11.2,3.4,1011.45,72.67,3,18.8,9.1,5.5,12.2,0,6,9,0
20150904,13.7,11.7,6.1,1008.57,75.5,6.1,16.8,9.3,6.8,13.9,2.2,6,2.533,0
20150905,12.8,12.9,5.6,1005.68,87.04,5.9,16.6,10.6,9.8,19.2,16.8,6,3.75,0
20150906,13.8,12.1,5.3,1012.15,77.25,6.7,18.5,10.7,9.3,16.6,0.7,6,8.767,0
20150907,14,11.2,2.3,1020.17,72.42,3.5,18.4,9.1,6.6,10.5,0,0,11.733,0
20150908,13.2,12,2.8,1022.23,80.29,2.4,19,7,4.1,8.2,0,0,8.467,0
20150909,12.7,10.2,1.7,1024.53,72.08,2.1,18.6,5.4,2.5,8.7,0,0,7.3,0
20150910,13.3,11.6,2.6,1024.55,77.63,3.1,19.5,5.9,2.3,9.6,0.5,6,8.4,0
20150911,13.3,13,5.2,1019.88,85.46,3.9,16.1,10.9,9.7,10.6,0,6,2.433,0
20150912,15.5,14.4,6.5,1014.44,82.04,3.9,20,10.9,9.6,8.9,6.6,6,4.083,0
20150913,17.4,17.6,7.6,1008.65,88.75,3.3,20.4,15.1,14.9,7.4,25.8,6,1.65,0
20150914,16.4,16.9,6.8,1000.28,90.83,3.6,17.8,14.1,13.1,9.4,8.7,6,1.283,0
20150915,13.6,11.9,4.1,1002.05,76.21,5.7,15.3,11.1,9.7,14.6,6.3,6,5.767,0
20150916,14.4,14.3,5.8,996.77,85.92,5,17.4,10.8,9.6,12.7,4.3,6,0,0
20150917,16.6,14.6,6.9,995.98,77.83,7.2,18.9,13,12.6,16.3,3.9,6,0.3,0
20150918,14.4,13.2,4.9,1011.27,81.33,4.8,18.6,11.2,10,10.8,2.6,6,8.5,0
20150919,12.8,13.5,6.4,1017.48,90.75,2.2,16.3,10.9,8.5,6.2,13.6,6,1.45,0
20150920,12.7,12,3.9,1017.89,82.96,4.1,17,9.5,7.1,12.7,0.6,6,6.75,0
20150921,12.6,13.2,6.7,1012.12,90.13,2.7,15.5,9.4,7.8,6.7,1.7,6,0.133,0
20150922,13,13.1,7.2,1000.93,87.71,3.7,15.6,10.5,8.5,9.3,3.1,6,0.033,0
20150923,12.1,12.2,5.9,1005.52,86.75,2.2,15.4,9.8,7.8,7.5,0,6,3.283,0
20150924,13.5,13,6.4,1013.24,84.33,5.2,17.1,9.1,6.5,12.2,0.1,6,2.167,0
20150925,11.7,12,4.4,1018.84,87.29,2.5,16.6,7.3,3.7,7.7,0,0,3.783,0
20150926,11.3,10.9,2.7,1025.29,82.96,1.9,17.4,5.9,3.2,7.7,0,6,7.767,0
20150927,9.8,10.1,1.4,1031.39,85.13,2.1,16.5,4,0.9,7.7,0,0,8.75,0
20150928,10.2,10.2,2.9,1036.08,83.83,1.7,16.6,3.7,1.4,7.4,0,0,7.083,0
20150929,10.5,10,2.2,1037.71,80.67,-999,16.6,3,0.7,-999,0,0,9.1,0
20150930,10.7,10.3,1,1035.86,81.79,1.6,16.6,4.5,1.5,7.4,0,0,10.683,0
20151001,9.7,10.1,1.2,1031.26,85.04,1.3,17.2,2.2,0.3,5.1,0,0,10.867,0
20151002,9.5,10.8,5.8,1024.81,91.04,1.1,17.2,4.2,0.7,4.1,0,0,6.383,0
20151003,11.1,10.5,2.3,1014.85,81.71,2.3,19.1,3.1,0.5,8.4,0,0,9.817,0
20151004,11.9,11.9,3.8,1013.01,86.33,1.9,17.5,6.8,3.7,7.4,0,0,8.533,0
20151005,13.1,12.1,3.9,1013.33,81.13,3.6,18.8,6.6,3.6,8.2,0,0,7.4,0
20151006,13.5,13.1,7.5,1006.26,84.29,5.9,15.1,11.8,10.7,14.1,2.2,6,0,0
20151007,13.4,14.4,8,1009.67,93.58,4.6,14.4,12.6,12.3,10.3,8.7,6,0,0
20151008,13.1,14.6,8,1016.18,96.46,2.4,14.6,10.1,10.2,4.6,2.5,6,0,0
20151009,9.8,10.9,7,1021.01,89.5,2.7,11.4,5.5,3.6,7.4,0.4,6,0,0
20151010,6.6,6.8,1.7,1022.98,71.13,3.8,11.3,2.9,1.6,10.3,0,0,9.017,0
20151011,5.4,5.9,0.3,1022.77,67.25,4.7,10.6,0.7,-1.1,13.9,0,0,10.283,0
20151012,4.4,5.9,3,1021.7,71.79,4.2,8.6,0.4,-1,12.5,0,0,8.767,0
20151013,5,7.2,6.8,1019.91,82.13,2,8.1,1.5,0.5,6.5,0,6,0.417,0
20151014,5.8,8.1,7.9,1019.6,87.38,3,7,4.6,4.6,9.8,3.3,6,0,0
20151015,7,9.2,8,1017.17,91.67,3.6,9.7,6,5.7,9.8,3.4,6,0,0
20151016,7.7,10.1,8,1015.43,95.83,0.6,8.9,6.4,6.3,4.1,12,6,0,0
20151017,8.1,10.4,8,1016.38,96.21,1,9,7.4,7.2,5.7,1.7,6,0,0
20151018,8.2,10.5,8,1016.42,96.54,-999,9,7.5,7.6,-999,3,6,0,0
20151019,9,10.5,5.4,1019.58,91.63,-999,12.9,3.4,1.8,-999,0,0,2.717,0
20151020,7.4,9.5,7.1,1020.05,92.5,1.9,11.1,3.5,2.5,5.7,0,6,0.967,0
20151021,9.8,10.5,7.2,1015.83,87.33,3.7,11.7,7.6,6.9,9.4,0,6,0.583,0
20151022,10.9,12.1,7.7,1009.92,92.42,4.9,12.8,9.4,8.1,10.3,0.8,6,0,0
20151023,11.1,10.8,4.2,1019.08,82,3.5,14.5,7.7,4.1,10.1,0,0,4.983,0
20151024,10.2,10.1,7.3,1016.21,81.13,3.5,12.6,7.9,6.4,8.2,0.4,6,0.667,0
20151025,9.8,10.2,6.1,1020.25,84.33,2.9,14.1,3.8,0.4,12.3,0,6,5.1,0
20151026,7.5,8.6,3.2,1023.05,84.42,3,12.9,2.7,-0.5,8.6,0,0,8.5,0
20151027,8.1,9.1,1.6,1017.84,84.54,3.7,12.7,4.5,2.5,7.7,0,0,8.95,0
20151028,8,9.2,3.6,1012.89,85.83,4.4,11.7,5.4,3.2,9.6,0,0,6.883,0
20151029,8.9,9.9,6.8,1016.65,86.71,1.6,12.6,5.2,3,5.1,0,0,4.067,0
20151030,10.3,11.5,7.6,1026.75,91.25,2.7,12.6,6.5,6.3,8.7,0,0,0.583,0
20151031,9.2,9.8,6.8,1027.97,84.29,4.6,12.6,6.5,3.3,9.8,0,0,4.417,0
20151101,7.7,9.6,5.5,1028.08,91.33,1.6,13.4,3.3,-0.3,5.1,0,0,6.867,0
20151102,6.8,9.8,8,1026.64,99,2.1,8.2,5.4,5.6,6,0,0,0,0
20151103,3.7,7.8,7.5,1020.33,98.29,2.2,5.6,1.8,2.3,6.2,0,0,1.717,0
20151104,6.2,8.5,5.3,1017.59,89.58,2.4,11.2,1.5,1.1,5.1,0,6,6.767,0
20151105,11.3,12.1,6.9,1018,89.88,2.3,14.7,7.5,5,5.1,4.8,6,1.1,0
20151106,13.1,14.4,7.8,1016.07,94.79,3.4,14.7,11.3,10.8,8.1,10.3,6,0,0
20151107,15.5,15.9,7.5,1016.03,90.08,5.5,17.2,13.7,13.4,20.9,2.8,6,0.333,0
20151108,12.4,11.9,5.2,1021.13,82.46,5.1,14.9,10.7,8.5,16.6,3.7,6,5.883,0
20151109,12.6,12.2,6.8,1013.29,82.75,6.7,14.6,10.5,9.9,16.1,2,6,1.9,0
20151110,14.6,14.6,8,1013.02,87.83,7.3,16.1,11.6,11.2,15.3,0.3,6,0,0
20151111,13.2,13.8,8,1016.89,90.46,5.9,15.4,11.6,10.9,12.5,0.6,6,0,0
20151112,11.7,11.5,4.8,1019.6,84,4.7,14.8,8.6,4.5,13.7,0,6,3.233,0
20151113,10.5,9.9,5.8,1014.42,77.17,6.1,14,5.7,4.6,20.2,0.9,6,2.9,0
20151114,7.1,8.2,6,1014.43,81.79,7,9,5.7,4.4,15.4,11,6,1.45,0
20151115,9.6,11.6,8,1002.36,95.79,4.2,13.2,7.3,7,15.3,33.5,6,0,0
20151116,11.3,12.3,7.8,1006.33,91.5,5.6,12.6,8.2,7.5,12.9,3.1,6,0,0
20151117,10.8,12,7.6,1000.88,93.08,4.8,14,8.9,8.1,18,10.6,6,0,0
20151118,11.2,10.9,7,1000.88,81.88,8.5,13.9,9.2,8.5,19.2,10.6,6,0.95,0
20151119,10.1,9.8,5.8,1001.17,79.25,8,11.9,8.3,6.7,21.9,1.9,6,0.283,0
20151120,7.4,8.7,5.9,997.53,83.96,5.5,8.9,5.6,4.9,13.2,0.6,6,1.133,0
20151121,3.8,7,5.9,992.25,86.75,4.9,5.9,-0.5,-2.5,10.3,0.5,6,0,0
20151122,0.2,5.7,5.8,999.8,91.88,4.3,1.4,-0.8,-3.4,13.9,2.4,7,0.267,0
20151123,1.5,5.7,4.3,1017.35,84.13,3.3,4.1,-1.2,-3.6,8.7,0,6,6.883,1
20151124,3.2,6,7.4,1011.39,78.42,7.6,4.7,1.8,1.4,16.1,3.7,8,0,0
20151125,4,7.7,7.1,1001.31,95.08,3.9,5.7,2.3,0.5,11,0.7,8,0,0
20151126,3.8,7.2,1.6,1011.98,90.54,2,7.9,0.3,-2.8,6.5,0,0,7.017,0
20151127,3.6,6.9,3.9,1012.47,87.13,5,6.5,0.2,-2.9,11.8,0,6,4.617,0
20151128,4.7,7.1,6,1003.56,82.75,5.9,7.8,2.6,1.7,14.7,6.2,6,1.683,0
20151129,7.9,8.9,7,998.45,83.33,8.6,10.7,4.8,3.7,21.4,11.3,8,0,0
20151130,4.9,7.1,6.4,1004.96,82,6.2,7.4,3.1,1.5,20.9,5.3,8,0.433,0
20151201,5.7,8,6.1,1016.04,87.88,3.9,9,3.4,2.5,10.3,0.9,6,1.083,0
20151202,10.3,10.3,7.5,1020.62,81.88,5.3,11,8.9,7.8,11.5,0,6,0,0
20151203,9.2,8.9,7.1,1022.95,76.92,5.2,10.8,6.9,5.6,9.3,0.1,6,1.267,0
20151204,8.6,8.7,5.5,1018.67,77.75,7,9.7,6.6,5.8,15.3,0.5,6,0.75,0
20151205,8.2,7.5,6.3,1017.47,69.25,9.9,9.2,7.3,5.7,18.7,0,0,0,0
20151206,9.2,9,6.9,1014.84,75.88,8.8,11.7,6.4,5,17.3,2.9,6,1.717,0
20151207,9.2,11,7.8,1027.89,93.92,2.5,10.4,7.6,7,8.6,0,6,0,0
20151208,9.6,10.3,3.6,1026.25,86.21,4.1,11.8,7.9,6.1,9.8,1.8,6,6.583,0
20151209,7.5,9,4.5,1028.42,85.5,4.7,9.8,3.7,0.9,11.3,0,6,2.067,0
