Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20151017,6.3,8.8,7.9,979.97,92.46,1.9,7.8,5.4,5.2,4.2,0.2,6,0,0
20151018,5.5,8.5,8,980.56,93.54,1.6,6.8,2.8,-0.5,3.7,0,6,0,0
20151019,4.6,8.3,6.9,982.02,97.58,2.7,6.7,1,-0.8,4.7,1.1,6,0,0
20151020,7.4,10.1,8,982.66,98.04,2.4,8.9,6,5.3,6.3,0.7,6,0,0
20151021,6.9,9.2,6.8,981.68,92.17,3.1,10.1,4.7,1.8,5.7,0,6,0.583,0
20151022,8.1,9.7,6.4,977.73,89.88,5.2,10.2,4.6,3.2,9.8,0.8,6,0,0
20151023,8.7,9.5,5.8,985.04,84.58,3.2,12.6,4,0.4,8.9,0,0,3.25,0
20151024,5.9,8.7,5.5,981.46,92.96,2.5,9.7,1.6,-0.6,4.7,0.3,6,4.783,0
20151025,9.7,11.1,7.7,985.2,92.04,2.2,12.6,7.3,6.5,6.6,0,6,0.067,0
20151026,9.1,11.1,6.7,985.01,95.83,2.4,11.9,6.3,3.5,6.3,0,0,1.9,0
20151027,4.9,8.7,4.1,980.37,99.58,1.8,7.1,1,-0.4,4.6,0,6,2.733,0
20151028,3.6,8,6.8,975.63,100,1.4,5.4,0.7,-0.1,3.5,0,0,0.3,0
20151029,8.3,10.9,7.7,980.5,98.92,2.8,10.9,2.7,1.8,7,0,6,0.017,0
20151030,9.7,11.1,7.5,989.46,92.63,1.9,11.8,7.5,7.3,6.3,0,0,0,0
20151031,7.3,9.7,4.4,991.12,94.83,1.7,10.2,3.6,0.3,3.7,0,0,6.6,0
20151101,7.6,8.5,1,992.29,82.25,1.9,12.7,1.2,-1.7,4.3,0,0,8.867,0
20151102,5.4,7.7,1,989.63,85.13,2.3,12.4,-1.8,-3.6,4.8,0,0,8.767,0
20151103,4.1,6.6,0.7,983.68,81.29,2.3,11.7,-3,-6.3,4.8,0,0,8.783,0
20151104,8.4,9.2,4.9,982.78,82.04,3.3,16.8,0.4,-1.5,6.6,0.2,6,4.817,0
20151105,11.6,11.5,4.5,983.67,83.29,2.8,17.1,8.9,4.5,5.8,0.1,6,4.617,0
20151106,12.9,12,5.9,983.74,80.5,4.5,17.4,9.7,8,11.4,4.5,6,1.3,0
20151107,15.5,15.4,6.2,985.23,87.33,5.2,18.6,12.8,12.3,11.7,0,6,2.733,0
20151108,13.6,12.5,5.5,988.17,80.25,3.7,17.4,9.9,6.9,14.3,0,6,5.767,0
20151109,14.7,12.2,7,982.79,72.71,8.4,16.9,13.2,12.6,16.5,0,6,2.2,0
20151110,13.9,12.2,7.2,983.53,76.75,8.3,16.1,13.1,12.2,17.3,0,6,1.7,0
20151111,12.1,11.5,5.7,985.18,81.13,5.8,15,8.5,6,12.7,0,6,3.583,0
20151112,10.8,10.2,6.5,987.18,78.71,4.8,14.3,9.1,5.4,12.2,0,0,3.983,0
20151113,9.7,10,6.4,983.65,83.38,5.9,12.4,5.5,3.1,17.2,2.7,6,0.8,0
20151114,6.4,7.8,6,984.62,81.29,7.8,7.8,4.2,2.4,16.3,3,6,1.333,0
20151115,10.3,11.2,8,972.81,89.04,10.7,12.2,6.4,5.5,21.7,0.7,6,0,0
20151116,9.7,10.2,6,976.26,83.88,6.9,11.8,8,6.2,13.7,2.2,6,3.983,0
20151117,11.6,11.8,7.4,971.5,86.67,8.3,14.3,9,8.5,20.1,0.5,6,1.5,0
20151118,12,9.5,4.5,972.76,67.17,13,14.3,9.9,8.5,29.7,1.1,6,2.4,0
20151119,10.1,10.2,7.2,972.65,83.04,9.3,12.9,7.3,6.6,22,10.2,6,1.3,0
20151120,6.1,8.3,7.3,966.04,87.63,4.4,8.1,1.9,-0.1,9.7,0.6,6,0,0
20151121,2.5,6.4,5.3,958.65,86.88,4.3,5.3,-0.7,-3.3,9.3,0,8,1.183,0
20151122,0.2,5.6,5.3,965.17,89.63,5.6,2.7,-1.9,-3.6,15,2,7,1.65,0
20151123,-0.6,5.3,6.4,980.67,90.75,4.1,1.1,-2.6,-6.3,9.9,0,0,0.4,1
20151124,0.4,5.2,7,980.21,82.63,6.1,2.1,-2.4,-4.5,13.9,0,7,2.883,0
20151125,1.8,6,7.6,968.03,86.04,5.1,3.4,0.8,-0.9,11.5,0,8,0.1,0
20151126,2.4,6.7,5.3,976.25,92.08,3.6,5.9,-0.8,-3.1,7.1,0.1,6,1.8,0
20151127,-1.1,5.2,1.8,979.5,92.33,2.7,4.7,-5.6,-7.5,6.8,0,7,6.7,0
20151128,0.6,5.7,3.6,973.14,88.46,6.5,3.3,-3.5,-5.4,13.8,0.6,8,0.9,0
20151129,5.7,7.9,7.5,971.42,85.38,11.4,10.2,2.3,1.2,24.9,5.1,6,0,0
20151130,7.3,8.7,7.7,974.69,84.25,10.1,9.6,5.6,4.7,22.5,8.9,6,0.1,0
20151201,7.3,9.2,7.4,982.3,89.54,6.1,10.4,5.3,4.2,20.7,1.6,6,1,0
20151202,8.2,8.9,7.3,988.93,81.17,4.4,10.6,3.9,0.9,13.7,0,0,0,0
20151203,4,6.9,3.6,990.25,85.25,3.6,7.2,1.2,-1.8,6.8,0,0,3.183,0
20151204,5,7.4,5.1,988.27,85.21,6.3,7,2.2,-0.7,16.8,0.4,6,0,0
20151205,4.6,6.6,4.7,989.65,77.75,5.4,7.8,2.1,-0.4,12.8,0,0,3.383,0
20151206,7.1,8,3.2,986.26,78.67,8,8.9,4.7,2.9,15.4,0,0,4.283,0
20151207,8.9,9.7,5.2,993.14,84.63,4.1,13,4.8,1.1,11.8,0,0,1.317,0
20151208,5.3,8,1.5,992.33,90.21,2.4,9.7,1.1,-0.9,8.8,0.1,6,6.867,0
20151209,4.5,7.7,4.5,994.92,91.17,4,7.3,0.2,-3.6,10.1,1.1,6,-999,0
