Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20150729,15.2,13.7,5.8,998.4,80.04,3.5,20.1,11.8,10.2,10.3,2.4,6,4.417,0
20150730,16.4,11.2,4.3,1002.55,63.46,3.1,23.5,9.9,7.8,9.4,0,0,6.133,0
20150731,17.1,10.3,3.6,1003.19,58.17,3.2,24.5,7,5.5,8.9,0,0,13.8,0
20150801,19.8,13,6.9,1000.66,56.33,3.6,25.7,15.4,14.2,11.2,0,6,3.533,0
20150802,21.8,14.1,1.5,1004.08,60.08,2.7,30.6,13.5,11.3,9.2,0,0,13.733,0
20150803,23,14.6,1.6,1001.99,57.67,1.6,33.6,12.2,10.2,6.2,0,0,13.883,0
20150804,20,18.5,5,1001.78,80.42,3.2,27.8,14.1,13,12.3,5.3,6,4.35,0
20150805,22.6,18.6,3.2,1002.96,72.33,2.4,31.3,15,13.4,9.4,0,0,12.667,0
20150806,25.5,19.3,3.1,1000.87,65.21,1.6,36.3,15.8,14.5,7.5,0,0,10.983,0
20150807,27.8,18.8,2.7,999.92,57.54,1.7,38.7,17.5,16.1,10.3,0,0,13.233,0
20150808,27.2,18.7,4.8,1004.03,52.63,3.1,33.9,21.1,19.4,11.7,0,0,9.467,0
20150809,24.1,20.8,6.3,1003.27,70.67,3.7,30.3,20.4,19.7,8.8,12,6,4.9,0
20150810,23.6,23,5.1,1001.38,79.96,1.6,27.7,20.2,18.8,4.9,0,0,3.817,0
20150811,23.5,20.5,3.2,1002.75,73.54,2.1,29.8,18,16.9,6.8,0,0,10.983,0
20150812,25.6,21.4,5.3,1004.44,67.63,2.3,32.4,18.2,17.1,6,0,0,10.45,0
20150813,27,20.8,3.5,999.06,62.46,4,36,20.5,18.9,20.6,0.2,6,12.15,0
20150814,21.7,20.7,7,996.65,81.29,2.2,27.2,17.4,16.4,9.1,1.7,6,2.3,0
20150815,19.6,17.2,7.2,997.18,76.88,4.4,24.5,16.6,15.8,10.4,1.9,6,2.25,0
20150816,16.6,17,7.3,999.35,89.79,2.9,18.7,15.5,14.9,7,0.8,6,0,0
20150817,16.2,14.6,6.4,999.86,79.67,3.1,19.8,12.1,10.7,6.3,0,6,0.483,0
20150818,16.4,13.1,3.6,1001.98,72.88,2.9,22.6,10.6,8.7,9.4,0,0,7.917,0
20150819,15.2,12.8,6.9,1006.54,76.21,1.2,21,9.7,8,4.6,0,6,0.4,0
20150820,17.5,13.2,6,1009.43,69.17,1.8,24.7,9.7,8,6.3,0,6,5.367,0
20150821,18.4,12.9,0.5,1009.31,65.46,2.3,26.6,9.4,7.4,10.3,0,0,13.017,0
20150822,20.2,12.1,3.1,1003.71,56.79,2.8,28.4,10.4,8.5,10.5,0,0,12.6,0
20150823,19.8,14.9,4.5,994.94,66.96,3.7,28.5,13.8,10.5,18.7,3.9,6,6.517,0
20150824,18.6,17.7,6.9,993.49,83,3.1,23.6,16.2,15.6,15.2,1.5,6,0.667,0
20150825,17.7,11.4,3.1,1003.39,58,5.4,23.1,10.6,8.8,14.4,0,0,10.167,0
20150826,18.8,13.4,3.8,1002.31,66.67,1.2,29,8.6,7.1,6.1,0,0,12.6,0
20150827,24,15,6.9,997.8,55.71,3.5,33.6,13.2,11.6,13.6,2.6,6,10.6,0
20150828,21,21.8,7,1004.15,87.83,2.5,24.2,18.9,17.9,7.9,1.2,6,0,0
20150829,24.2,21.1,3.9,1006.58,72.96,2.2,32.5,17.7,16.7,5.6,0,0,11.45,0
20150830,25.9,20.1,2.6,1003.58,65.96,2.2,34.9,17.3,16.1,8.2,0,0,12.3,0
20150831,26.8,16.1,2.3,999.05,51.13,3.7,35.2,18.5,16.7,14.1,0,0,12.1,0
20150901,19.8,17.7,5.8,998.6,78,2.8,27.4,14.5,13.4,15.9,1,6,0.55,0
20150902,18,14.9,6.8,1002.71,74.58,1.5,23.4,14.1,12.9,5.6,0,6,3.75,0
20150903,17.1,12,5.7,1000.98,64.63,2.6,22.7,10,7.6,10,0,0,5.783,0
20150904,14.1,9.8,4.3,1002.45,65.13,2.5,21.1,7.8,5.3,9.8,0,0,5.633,0
20150905,13.8,10.6,4.6,1004.26,68.92,4,18.4,8.4,5.3,10.1,0.3,6,3.4,0
20150906,13.1,9.7,6,1009.97,66.21,2.7,17.7,8.3,5.2,8.6,0,0,2.35,0
20150907,12.5,10.9,6,1012.34,75.46,2.6,18,6.5,4,7.3,0,6,0.517,0
20150908,15,11.8,3.8,1009.95,71.58,2.5,21.7,9.6,7,7.3,0,0,4.667,0
20150909,15.6,10.2,2.3,1006.97,61.5,3.7,22.9,7.4,4.5,10.3,0,0,11.367,0
20150910,14.6,9,0.9,1005.35,56.96,4,22.2,8.5,6.2,13.6,0,0,10.417,0
20150911,14.6,10,2.9,1002.8,63.21,2.4,22.8,8.9,7.2,5.7,0.6,6,11.75,0
20150912,18,14.8,7,1001.14,74.08,2.6,27.7,9.3,7,8.9,1.2,6,4.533,0
20150913,18.1,17.9,6.8,995.94,87,2.2,23.1,14.2,13.3,10,4.9,6,2.933,0
20150914,16.6,14.8,5.1,992.72,79.46,4,24,11.7,8.8,21.6,5,6,6.133,0
20150915,14.8,12.1,6.8,994.73,72.79,3.6,18.8,10.3,9.3,13,2,6,1.217,0
20150916,16.2,16.6,7.7,986.21,89.71,2.1,22.2,13.4,12.6,11.5,11.2,6,0.967,0
20150917,14.7,15,7.1,992.77,89.75,3.5,16.4,11.4,9,11.8,8.7,6,0.883,0
20150918,14.2,13.8,4.6,1003.7,85.63,2.3,19.4,9.5,7.7,11,3.3,6,5,0
20150919,14.7,13.5,6.6,1008.04,81.96,2.7,19.6,9.7,9.3,7.9,1.7,6,4.45,0
20150920,13.2,12.7,6,1010.28,84.58,1.2,17.7,7,5.8,4.5,0,6,0.983,0
20150921,12.7,10.8,3.2,1002.56,76.92,1.1,20.8,4.7,3.4,4.9,0,6,10.483,0
20150922,14.1,13.6,7.3,992.41,84.33,3.6,17.6,11.1,8.9,12.4,3.4,6,1.15,0
20150923,12.7,12.5,7.3,998.13,85.67,4.9,15.2,10.9,10.1,10.6,1.4,6,0.633,0
20150924,13.9,12,5.6,1006.33,78.54,2.2,20,9.5,7.2,6.5,0,0,9.217,0
20150925,13.8,12.9,6.7,1008.23,82.25,1.8,19.2,7.8,6,6,0,0,2.067,0
20150926,14.9,12,6.7,1010.11,72.08,3.6,18.7,11,9.6,7.6,0,0,2.75,0
20150927,14.5,9.9,2.2,1014.8,61.29,5.1,19.6,9.8,7.2,12.6,0,0,8.733,0
20150928,12.5,8.4,0.8,1018.75,60.5,4.7,18.8,6.4,4.5,12.9,0,0,9.083,0
20150929,13.4,8.2,1,1016.58,55.63,5.5,19.4,8,6.3,16.6,0,0,10.733,0
20150930,13,7.8,0.2,1015.44,53.46,5.3,18.5,8.3,5.8,13,0,0,10.8,0
20151001,11.6,7.3,0,1012.65,55.38,5.1,18.2,6.2,4.3,12.6,0,0,10.733,0
20151002,12.6,8.9,1.5,1007.33,62.96,4.2,20.4,5.7,4,10.4,0,0,10.683,0
20151003,13.6,11.4,5,1002.12,76.04,2.2,22.2,8.3,5.5,7.2,7.2,6,7.683,0
20151004,13.4,13.9,6.2,1003.58,90.63,2.8,17,9,6.1,8.8,2.6,6,2.133,0
20151005,13.5,13.8,7.3,999.33,89.21,1.9,19,8.3,7,5.6,3.7,6,0.6,0
20151006,15.7,16.8,6.6,992.92,94,1.5,21.1,11.7,10.3,7.8,1,6,0.983,0
20151007,15.1,14.5,7,1000.19,84.96,3.8,17,10.4,7.9,9.5,0,6,0.867,0
20151008,12.6,12.4,6.9,1006.46,85.58,1.8,17,8.6,6.2,6.6,0,0,3.2,0
20151009,13.2,12.6,6.8,1006.15,84.17,2.5,17.2,10.2,8,7.1,0,0,2.367,0
20151010,11.9,12.3,6.3,1002.76,88.08,3.4,14.6,8.1,5.4,8.2,0.1,6,0,0
20151011,10.8,9.3,2.7,1000.5,72.13,5,15.6,7,5,9.7,0,0,7.3,0
20151012,8.3,7.4,4.3,1001.96,68.46,4.3,13.3,3.2,1.9,10,0,0,7.65,0
20151013,6.6,8,4.5,1000.83,81.92,1.7,12.3,0.2,-1.9,8.5,4.2,6,3.983,0
20151014,5,7.6,7.9,1002.88,87.33,2.2,5.9,3.6,3.8,6.7,0,6,0,0
20151015,5.6,7.9,7.7,1001.7,86.75,2.4,6.5,4.8,4.5,6,0,6,0,0
20151016,6.6,7.8,7.7,1004.75,80.29,2.9,8.5,5.7,5.2,6.6,0,0,0,0
20151017,6.8,8.3,8,1004.76,83.83,1.2,8.9,5,4.4,3.7,0.1,6,0,0
20151018,7.3,8.8,7.1,1004.9,86.17,1.6,10.6,2.4,0,5.2,0,0,1.433,0
20151019,8.1,8.8,6.2,1007.1,82.79,1.2,12.6,5.4,2.6,4.7,0,6,6.75,0
20151020,8,9.5,7.5,1008.32,88.25,1.1,11.7,5.5,4.5,3.6,0,6,0.5,0
20151021,9.1,10.3,7.4,1007.05,89.08,1,13,6,3.1,3.9,0,6,1.717,0
20151022,9.9,10.4,7.6,1005.16,85.67,4.2,12.9,5.5,1.7,9.7,0.1,6,0.05,0
20151023,11.9,12.1,7.8,1009.8,87.33,2,14.2,8.8,5.8,6.7,0,0,0,0
20151024,9.4,10.3,5.2,1005.08,87.71,1.1,15.8,2.5,-0.2,3.4,0,6,5.3,0
20151025,12.4,12.4,6.4,1009.94,85.92,2.3,14.9,8.1,6.1,5.8,0,0,0.233,0
20151026,10.1,11,2,1005.85,89.17,2.9,16.5,6,3.3,7.1,0.1,6,9.083,0
20151027,8.7,10.8,7.8,1003.4,96.25,1.5,10.3,7.4,6.1,4.2,0,6,0,0
20151028,8.8,10.3,7.5,999.24,90.71,1.8,12,6.9,6.9,4.6,0.5,6,1.45,0
20151029,10.7,11.7,6.3,1005.53,91.08,2.5,15.5,5.3,2.9,6.3,0.1,6,1.883,0
20151030,10.9,10.7,7.3,1011.4,82.54,3.7,13.9,7,5.4,8.8,0,0,3.3,0
20151031,10.2,10.1,2.3,1013,81.5,3.4,14.6,3.1,0.6,8.7,0,6,4.3,0
20151101,6.8,9.8,7.9,1016.71,98.92,1.9,8.2,4.9,5.1,5,0,6,0,0
20151102,5.8,9.1,8,1014.33,98.88,1.4,7,4.6,4.7,4.5,0,6,0,0
20151103,4.1,8.2,8,1009.23,99.21,1.9,5.4,3,3.2,5,0,6,0,0
20151104,7.4,9.6,6.5,1008.27,93.42,1.3,13.1,3.6,3.8,3.8,0,0,3.55,0
20151105,10.4,11,4.5,1008.04,88.5,0.9,18.8,4.2,1.7,2.9,0,6,8.417,0
20151106,13.8,13.2,6.8,1009.85,84.54,3,18.8,8.5,6,9.7,0.1,6,3.183,0
20151107,16,16.1,7.1,1012.23,88.5,3.1,21.1,10.8,8.5,9.7,0,6,0.933,0
20151108,14.8,15.1,4.4,1013.31,90.17,1.6,21.6,9.3,5.7,4.8,0,6,6.65,0
20151109,15.7,12.9,5.1,1012.47,72.46,5.7,19.2,11,6.8,12.7,0.2,6,1.533,0
20151110,14.3,11.3,5.3,1013.72,70.17,5.3,17.9,11.6,10.3,12.5,0,0,6.633,0
20151111,10.8,10.3,4.9,1013.12,80.17,4.1,14.1,6.7,1.9,9.6,0,0,5.367,0
20151112,9.9,10,6.8,1012.83,82.13,2.4,15.3,2.7,-0.2,6.7,0,6,2.583,0
20151113,9.5,10.2,7.5,1012.15,85.88,4.3,14,2.2,-0.4,13.7,1.7,6,0,0
20151114,9.9,8.5,6.8,1015.03,69.79,5.6,12,7.6,5.5,13.9,0,6,4.1,0
20151115,12.5,9.7,5,1005.44,67.25,8.7,15.4,9.9,8.5,20.2,0,0,3.783,0
20151116,10.3,8.7,5.8,1004.66,70.04,5.2,13.5,6,3.4,13.8,0.7,6,7.617,0
20151117,13.6,12.2,7.9,1001.29,78.25,9.3,15.8,11.2,9.5,18.9,1.9,6,0,0
20151118,14.7,10.9,4.5,1004.94,65.13,9.3,16.9,11.4,8.7,23.2,0,6,5.467,0
20151119,14.8,11.9,7.6,1003.48,71,9.5,15.9,13.4,11.6,18.5,15.3,6,0.25,0
20151120,9.6,11.4,7.9,993.68,94.33,3.8,16,4.9,4.1,17.1,51.6,6,0,0
20151121,4.1,7.2,6.5,985.59,88.04,4.3,7,1,-0.3,10.4,2.5,8,0.2,0
20151122,2.9,6.4,6.5,994.57,85.71,3.8,6,0.6,-0.1,8.9,0,6,2,0
20151123,1.8,6.3,6,1008.68,90.58,3,4.1,-2.8,-4.8,6.3,0,6,0.183,0
20151124,0.7,5.3,5.3,1007.6,82.58,3.7,4,-4.4,-6.7,12.9,0.4,8,4.483,0
20151125,4.2,7.5,7.6,995.25,90.75,5.7,5.8,1.6,1.1,12.2,1.3,6,0,0
20151126,3.8,7.8,6.9,1002.46,96.25,2.1,5.7,-1.5,-3.6,5,2.1,6,0,0
20151127,-1,5.7,6.9,1005.41,99.75,1.4,0.9,-2.4,-5.2,7.2,0,8,0,0
20151128,3.3,6.6,7,1003.06,85.67,5.9,6.3,0.3,0.1,13.8,1.1,8,0.65,0
20151129,7.7,8.5,7.9,1004.79,80.71,10.9,11.2,5.3,4,18.9,4.8,6,0,0
20151130,10.9,10.1,7.8,1008.16,77.67,9.9,12.1,9.4,8.4,19.3,7.5,6,0,0
20151201,10,11.2,7.8,1013.1,91.67,8.2,11,9.3,8.7,15.5,3.6,6,0,0
20151202,9.5,10.1,7.5,1015.9,84.54,1.8,11.2,7.2,5.1,7,0,0,0,0
20151203,6,8.1,5.7,1015.74,87.29,1.7,10.3,2.1,-0.9,6.9,0,0,6.55,0
20151204,6.5,8.4,7.5,1017.14,86.33,3.7,9.8,1.9,0.4,9.6,0,6,0,0
20151205,5.4,8.5,6.3,1017.81,94.5,1.6,10.3,0.4,-1.9,5.6,0,0,2.167,0
20151206,6.6,8.6,4,1014.95,86.83,2.9,13.1,-0.7,-3.6,12,0.1,6,6.583,0
20151207,6.9,9,3,1018.43,90.92,1.2,13.9,1,-1.4,3.7,0,0,5.233,0
20151208,2.4,7.3,5,1017.87,100,1.1,5.3,-0.6,-2.2,3.9,5.3,6,0,0
20151209,5.8,8.7,4.5,1022.55,93.33,2.4,10.1,-1.3,-4.2,7.4,0,6,3.733,0
